region_id,clinic_ids,total_availability_hours
700,"[65, 66, 67, 68, 69, 76, 104, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 201, 207, 250, 257, 267, 270]",648.5999999999999
701,"[65, 66, 67, 68, 69, 74, 76, 104, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 207, 250, 257, 267, 270]",626.6999999999999
702,"[65, 66, 67, 68, 69, 74, 76, 104, 108, 134, 135, 159, 161, 169, 171, 191, 201, 207, 250, 257, 267, 270]",606.4999999999999
703,"[65, 66, 67, 68, 69, 74, 76, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 201, 207, 250, 257, 267, 270]",653.3999999999999
704,"[65, 66, 67, 68, 69, 74, 76, 104, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 201, 207, 267, 270]",589.6999999999999
705,"[65, 66, 67, 68, 69, 74, 104, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 201, 207, 250, 257, 267, 270]",632.5
706,"[66, 67, 68, 69, 74, 76, 104, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 201, 207, 250, 257, 267, 270]",631.5999999999999
707,"[66, 67, 68, 69, 74, 76, 104, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 201, 207, 267, 270, 274]",592.8
708,"[65, 66, 67, 68, 69, 74, 76, 104, 108, 135, 159, 161, 163, 171, 191, 200, 201, 250, 257, 267, 270]",614.3
709,"[65, 66, 67, 68, 69, 74, 76, 104, 108, 134, 135, 159, 161, 163, 169, 171, 191, 200, 201, 207, 250, 257, 267, 270]",668.9999999999999
710,[156],14.8
711,"[134, 156, 169, 207]",69.5
712,"[156, 256]",63.7
713,"[104, 156]",30.4
714,"[134, 156, 169, 207, 256]",118.4
715,"[104, 134, 156, 169, 207]",85.1
716,"[104, 156, 256]",79.3
717,"[104, 134, 156, 169, 207, 256]",134.0
718,[94],25.5
719,[251],38.1
720,"[29, 251]",55.400000000000006
721,"[20, 251]",76.4
722,"[30, 251]",60.3
723,"[251, 283]",60.900000000000006
724,"[23, 251]",48.900000000000006
725,"[139, 251]",73.0
726,"[29, 30, 251]",77.60000000000001
727,"[29, 251, 283]",78.2
728,"[23, 29, 251]",66.2
729,"[29, 139, 251]",90.30000000000001
730,"[20, 23, 251]",87.2
731,"[20, 139, 251]",111.30000000000001
732,"[30, 139, 251]",95.19999999999999
733,"[23, 139, 251]",83.80000000000001
734,"[29, 30, 139, 251]",112.5
735,"[23, 29, 139, 251]",101.1
736,"[20, 23, 139, 251]",122.1
737,[29],17.3
738,"[29, 30]",39.5
739,"[29, 149]",40.3
740,"[29, 283]",40.1
741,"[23, 29]",28.1
742,"[29, 139]",52.2
743,"[29, 30, 139]",74.4
744,"[23, 29, 149]",51.099999999999994
745,"[29, 139, 149]",75.19999999999999
746,"[23, 29, 139]",63.0
747,"[23, 29, 139, 149]",86.0
748,"[190, 286]",75.9
749,"[76, 190, 286]",112.4
750,"[89, 190, 286]",122.80000000000001
751,"[190, 250, 257, 286]",155.2
752,"[190, 196, 230, 286]",164.3
753,"[163, 190, 200, 286]",138.4
754,"[190, 274, 286]",116.4
755,"[190, 201, 286]",118.2
756,"[74, 190, 286]",96.30000000000001
757,"[76, 190, 250, 257, 286]",191.7
758,"[76, 190, 196, 230, 286]",200.8
759,"[76, 163, 190, 200, 286]",174.9
760,"[76, 190, 274, 286]",152.9
761,"[76, 190, 201, 286]",154.7
762,"[74, 76, 190, 286]",132.8
763,"[163, 190, 200, 250, 257, 286]",217.7
764,"[190, 201, 250, 257, 286]",197.5
765,"[74, 190, 250, 257, 286]",175.6
766,"[163, 190, 200, 274, 286]",178.9
767,"[163, 190, 200, 201, 286]",180.7
768,"[74, 163, 190, 200, 286]",158.8
769,"[190, 201, 274, 286]",158.7
770,"[74, 190, 274, 286]",136.8
771,"[74, 190, 201, 286]",138.6
772,"[76, 163, 190, 200, 250, 257, 286]",254.2
773,"[76, 190, 201, 250, 257, 286]",234.0
774,"[74, 76, 190, 250, 257, 286]",212.1
775,"[76, 163, 190, 200, 274, 286]",215.4
776,"[76, 163, 190, 200, 201, 286]",217.2
777,"[74, 76, 163, 190, 200, 286]",195.3
778,"[76, 190, 201, 274, 286]",195.2
779,"[74, 76, 190, 274, 286]",173.3
780,"[74, 76, 190, 201, 286]",175.1
781,"[163, 190, 200, 201, 250, 257, 286]",260.0
782,"[74, 163, 190, 200, 250, 257, 286]",238.1
783,"[74, 190, 201, 250, 257, 286]",217.9
784,"[163, 190, 200, 201, 274, 286]",221.2
785,"[74, 163, 190, 200, 274, 286]",199.3
786,"[74, 163, 190, 200, 201, 286]",201.1
787,"[74, 190, 201, 274, 286]",179.1
788,"[76, 163, 190, 200, 201, 250, 257, 286]",296.5
789,"[74, 76, 163, 190, 200, 250, 257, 286]",274.59999999999997
790,"[74, 76, 190, 201, 250, 257, 286]",254.4
791,"[76, 163, 190, 200, 201, 274, 286]",257.7
792,"[74, 76, 163, 190, 200, 274, 286]",235.8
793,"[74, 76, 163, 190, 200, 201, 286]",237.6
794,"[74, 76, 190, 201, 274, 286]",215.6
795,"[74, 163, 190, 200, 201, 250, 257, 286]",280.4
796,"[74, 163, 190, 200, 201, 274, 286]",241.6
797,"[74, 76, 163, 190, 200, 201, 250, 257, 286]",316.9
798,"[74, 76, 163, 190, 200, 201, 274, 286]",278.09999999999997
799,"[182, 187, 111]",85.1
800,"[43, 111, 182, 187]",113.3
801,"[35, 111, 182, 187]",112.39999999999999
802,"[111, 182, 187, 283]",107.89999999999999
803,"[41, 111, 182, 187]",106.8
804,"[111, 129, 182, 187]",124.3
805,"[44, 111, 182, 187]",126.5
806,"[42, 111, 182, 187]",109.8
807,"[35, 43, 111, 182, 187]",140.6
808,"[41, 43, 111, 182, 187]",135.0
809,"[43, 111, 129, 182, 187]",152.5
810,"[43, 44, 111, 182, 187]",154.7
811,"[42, 43, 111, 182, 187]",138.0
812,"[35, 111, 182, 187, 283]",135.2
813,"[35, 41, 111, 182, 187]",134.1
814,"[35, 111, 129, 182, 187]",151.6
815,"[35, 44, 111, 182, 187]",153.79999999999998
816,"[35, 42, 111, 182, 187]",137.1
817,"[41, 111, 129, 182, 187]",146.0
818,"[41, 44, 111, 182, 187]",148.2
819,"[41, 42, 111, 182, 187]",131.5
820,"[44, 111, 129, 182, 187]",165.7
821,"[42, 111, 129, 182, 187]",149.0
822,"[42, 44, 111, 182, 187]",151.2
823,"[35, 41, 43, 111, 182, 187]",162.29999999999998
824,"[35, 43, 111, 129, 182, 187]",179.8
825,"[35, 43, 44, 111, 182, 187]",182.0
826,"[35, 42, 43, 111, 182, 187]",165.29999999999998
827,"[41, 43, 111, 129, 182, 187]",174.2
828,"[41, 43, 44, 111, 182, 187]",176.4
829,"[41, 42, 43, 111, 182, 187]",159.7
830,"[43, 44, 111, 129, 182, 187]",193.9
831,"[42, 43, 111, 129, 182, 187]",177.2
832,"[42, 43, 44, 111, 182, 187]",179.39999999999998
833,"[35, 41, 111, 129, 182, 187]",173.3
834,"[35, 41, 44, 111, 182, 187]",175.5
835,"[35, 41, 42, 111, 182, 187]",158.79999999999998
836,"[35, 44, 111, 129, 182, 187]",193.0
837,"[35, 42, 111, 129, 182, 187]",176.29999999999998
838,"[35, 42, 44, 111, 182, 187]",178.49999999999997
839,"[41, 44, 111, 129, 182, 187]",187.4
840,"[41, 42, 111, 129, 182, 187]",170.7
841,"[41, 42, 44, 111, 182, 187]",172.89999999999998
842,"[42, 44, 111, 129, 182, 187]",190.39999999999998
843,"[35, 41, 43, 111, 129, 182, 187]",201.5
844,"[35, 41, 43, 44, 111, 182, 187]",203.7
845,"[35, 41, 42, 43, 111, 182, 187]",186.99999999999997
846,"[35, 43, 44, 111, 129, 182, 187]",221.20000000000002
847,"[35, 42, 43, 111, 129, 182, 187]",204.5
848,"[35, 42, 43, 44, 111, 182, 187]",206.7
849,"[41, 43, 44, 111, 129, 182, 187]",215.6
850,"[41, 42, 43, 111, 129, 182, 187]",198.89999999999998
851,"[41, 42, 43, 44, 111, 182, 187]",201.1
852,"[42, 43, 44, 111, 129, 182, 187]",218.6
853,"[35, 41, 44, 111, 129, 182, 187]",214.70000000000002
854,"[35, 41, 42, 111, 129, 182, 187]",198.0
855,"[35, 41, 42, 44, 111, 182, 187]",200.2
856,"[35, 42, 44, 111, 129, 182, 187]",217.7
857,"[41, 42, 44, 111, 129, 182, 187]",212.1
858,"[35, 41, 43, 44, 111, 129, 182, 187]",242.9
859,"[35, 41, 42, 43, 111, 129, 182, 187]",226.2
860,"[35, 41, 42, 43, 44, 111, 182, 187]",228.39999999999998
861,"[35, 42, 43, 44, 111, 129, 182, 187]",245.9
862,"[41, 42, 43, 44, 111, 129, 182, 187]",240.29999999999998
863,"[35, 41, 42, 44, 111, 129, 182, 187]",239.4
864,"[35, 41, 42, 43, 44, 111, 129, 182, 187]",267.6
865,"[207, 134, 169]",54.7
866,"[76, 134, 169, 207]",91.2
867,"[134, 169, 207, 256]",103.6
868,"[104, 134, 169, 207]",70.3
869,"[134, 163, 169, 200, 207]",117.2
870,"[134, 169, 207, 274]",95.2
871,"[74, 134, 169, 207]",75.1
872,"[76, 134, 169, 207, 256]",140.1
873,"[76, 104, 134, 169, 207]",106.8
874,"[76, 134, 163, 169, 200, 207]",153.7
875,"[76, 134, 169, 207, 274]",131.7
876,"[74, 76, 134, 169, 207]",111.6
877,"[104, 134, 169, 207, 256]",119.19999999999999
878,"[134, 163, 169, 200, 207, 256]",166.1
879,"[134, 169, 207, 256, 274]",144.1
880,"[74, 134, 169, 207, 256]",124.0
881,"[104, 134, 163, 169, 200, 207]",132.8
882,"[104, 134, 169, 207, 274]",110.8
883,"[74, 104, 134, 169, 207]",90.69999999999999
884,"[134, 163, 169, 200, 207, 274]",157.7
885,"[74, 134, 163, 169, 200, 207]",137.6
886,"[74, 134, 169, 207, 274]",115.6
887,"[76, 104, 134, 169, 207, 256]",155.7
888,"[76, 134, 163, 169, 200, 207, 256]",202.6
889,"[76, 134, 169, 207, 256, 274]",180.6
890,"[74, 76, 134, 169, 207, 256]",160.5
891,"[76, 104, 134, 163, 169, 200, 207]",169.3
892,"[76, 104, 134, 169, 207, 274]",147.3
893,"[74, 76, 104, 134, 169, 207]",127.19999999999999
894,"[76, 134, 163, 169, 200, 207, 274]",194.2
895,"[74, 76, 134, 163, 169, 200, 207]",174.1
896,"[74, 76, 134, 169, 207, 274]",152.1
897,"[104, 134, 163, 169, 200, 207, 256]",181.7
898,"[104, 134, 169, 207, 256, 274]",159.7
899,"[74, 104, 134, 169, 207, 256]",139.6
900,"[134, 163, 169, 200, 207, 256, 274]",206.6
901,"[74, 134, 163, 169, 200, 207, 256]",186.5
902,"[74, 134, 169, 207, 256, 274]",164.5
903,"[104, 134, 163, 169, 200, 207, 274]",173.3
904,"[74, 104, 134, 163, 169, 200, 207]",153.20000000000002
905,"[74, 104, 134, 169, 207, 274]",131.2
906,"[74, 134, 163, 169, 200, 207, 274]",178.1
907,"[76, 104, 134, 163, 169, 200, 207, 256]",218.2
908,"[76, 104, 134, 169, 207, 256, 274]",196.2
909,"[74, 76, 104, 134, 169, 207, 256]",176.1
910,"[76, 134, 163, 169, 200, 207, 256, 274]",243.1
911,"[74, 76, 134, 163, 169, 200, 207, 256]",223.0
912,"[74, 76, 134, 169, 207, 256, 274]",201.0
913,"[76, 104, 134, 163, 169, 200, 207, 274]",209.8
914,"[74, 76, 104, 134, 163, 169, 200, 207]",189.70000000000002
915,"[74, 76, 104, 134, 169, 207, 274]",167.70000000000002
916,"[74, 76, 134, 163, 169, 200, 207, 274]",214.6
917,"[104, 134, 163, 169, 200, 207, 256, 274]",222.2
918,"[74, 104, 134, 163, 169, 200, 207, 256]",202.1
919,"[74, 104, 134, 169, 207, 256, 274]",180.1
920,"[74, 134, 163, 169, 200, 207, 256, 274]",227.0
921,"[74, 104, 134, 163, 169, 200, 207, 274]",193.70000000000002
922,"[76, 104, 134, 163, 169, 200, 207, 256, 274]",258.7
923,"[74, 76, 104, 134, 163, 169, 200, 207, 256]",238.6
924,"[74, 76, 104, 134, 169, 207, 256, 274]",216.6
925,"[74, 76, 134, 163, 169, 200, 207, 256, 274]",263.5
926,"[74, 76, 104, 134, 163, 169, 200, 207, 274]",230.20000000000002
927,"[74, 104, 134, 163, 169, 200, 207, 256, 274]",242.6
928,"[74, 76, 104, 134, 163, 169, 200, 207, 256, 274]",279.09999999999997
929,[143],23.2
930,"[65, 143]",60.599999999999994
931,"[143, 250, 257]",102.5
932,"[63, 143]",45.4
933,"[143, 247]",46.7
934,"[143, 214]",50.3
935,"[65, 143, 250, 257]",139.89999999999998
936,"[63, 65, 143]",82.8
937,"[63, 143, 250, 257]",124.7
938,"[63, 143, 247]",68.9
939,"[143, 214, 247]",73.80000000000001
940,"[63, 65, 143, 250, 257]",162.09999999999997
941,[65],37.4
942,"[65, 250, 257]",116.69999999999999
943,"[63, 65]",59.599999999999994
944,"[65, 66]",65.0
945,"[63, 65, 250, 257]",138.89999999999998
946,"[65, 66, 250, 257]",144.29999999999998
947,"[63, 65, 66]",87.19999999999999
948,"[63, 65, 66, 250, 257]",166.49999999999997
949,[56],16.8
950,"[56, 103]",48.5
951,"[56, 106]",58.900000000000006
952,"[56, 103, 106]",90.6
953,[20],38.3
954,"[20, 25]",81.6
955,"[20, 149]",61.3
956,"[20, 24]",87.1
957,"[15, 20]",50.599999999999994
958,"[20, 23]",49.099999999999994
959,"[20, 204]",61.0
960,"[20, 139]",73.19999999999999
961,"[20, 25, 149]",104.6
962,"[20, 24, 25]",130.39999999999998
963,"[20, 25, 139]",116.5
964,"[20, 24, 149]",110.1
965,"[15, 20, 149]",73.6
966,"[20, 23, 149]",72.1
967,"[20, 139, 149]",96.19999999999999
968,"[20, 24, 204]",109.8
969,"[15, 20, 23]",61.39999999999999
970,"[20, 23, 139]",84.0
971,"[20, 24, 25, 149]",153.39999999999998
972,"[20, 25, 139, 149]",139.5
973,"[15, 20, 23, 149]",84.39999999999999
974,"[20, 23, 139, 149]",107.0
975,[90],13.5
976,"[51, 90]",25.4
977,[43],28.2
978,"[36, 43]",49.8
979,"[35, 43]",55.5
980,"[41, 43]",49.9
981,"[43, 129]",67.4
982,"[43, 44]",69.6
983,"[42, 43]",52.9
984,"[35, 36, 43]",77.1
985,"[36, 43, 129]",89.0
986,"[36, 43, 44]",91.19999999999999
987,"[36, 42, 43]",74.5
988,"[35, 41, 43]",77.2
989,"[35, 43, 129]",94.7
990,"[35, 43, 44]",96.9
991,"[35, 42, 43]",80.2
992,"[41, 43, 129]",89.1
993,"[41, 43, 44]",91.3
994,"[41, 42, 43]",74.6
995,"[43, 44, 129]",108.80000000000001
996,"[42, 43, 129]",92.10000000000001
997,"[42, 43, 44]",94.3
998,"[35, 36, 43, 129]",116.3
999,"[35, 36, 43, 44]",118.5
1000,"[35, 36, 42, 43]",101.8
1001,"[36, 43, 44, 129]",130.4
1002,"[36, 42, 43, 129]",113.7
1003,"[36, 42, 43, 44]",115.89999999999999
1004,"[35, 41, 43, 129]",116.4
1005,"[35, 41, 43, 44]",118.6
1006,"[35, 41, 42, 43]",101.9
1007,"[35, 43, 44, 129]",136.1
1008,"[35, 42, 43, 129]",119.4
1009,"[35, 42, 43, 44]",121.60000000000001
1010,"[41, 43, 44, 129]",130.5
1011,"[41, 42, 43, 129]",113.8
1012,"[41, 42, 43, 44]",116.0
1013,"[42, 43, 44, 129]",133.5
1014,"[35, 36, 43, 44, 129]",157.7
1015,"[35, 36, 42, 43, 129]",141.0
1016,"[35, 36, 42, 43, 44]",143.2
1017,"[36, 42, 43, 44, 129]",155.1
1018,"[35, 41, 43, 44, 129]",157.8
1019,"[35, 41, 42, 43, 129]",141.1
1020,"[35, 41, 42, 43, 44]",143.29999999999998
1021,"[35, 42, 43, 44, 129]",160.79999999999998
1022,"[41, 42, 43, 44, 129]",155.2
1023,"[35, 36, 42, 43, 44, 129]",182.39999999999998
1024,"[35, 41, 42, 43, 44, 129]",182.5
1025,[76],36.5
1026,"[76, 256]",85.4
1027,"[76, 250, 257]",115.8
1028,"[76, 104]",52.1
1029,"[76, 163, 200]",99.0
1030,"[76, 274]",77.0
1031,"[76, 201]",78.8
1032,"[74, 76]",56.9
1033,"[76, 104, 256]",101.0
1034,"[76, 163, 200, 256]",147.9
1035,"[76, 256, 274]",125.9
1036,"[74, 76, 256]",105.80000000000001
1037,"[76, 163, 200, 250, 257]",178.3
1038,"[76, 201, 250, 257]",158.1
1039,"[74, 76, 250, 257]",136.2
1040,"[76, 104, 163, 200]",114.6
1041,"[76, 104, 274]",92.6
1042,"[74, 76, 104]",72.5
1043,"[76, 163, 200, 274]",139.5
1044,"[76, 163, 200, 201]",141.3
1045,"[74, 76, 163, 200]",119.4
1046,"[74, 76, 274]",97.4
1047,"[74, 76, 201]",99.19999999999999
1048,"[76, 104, 163, 200, 256]",163.5
1049,"[76, 104, 256, 274]",141.5
1050,"[74, 76, 104, 256]",121.4
1051,"[76, 163, 200, 256, 274]",188.4
1052,"[74, 76, 163, 200, 256]",168.3
1053,"[74, 76, 256, 274]",146.3
1054,"[76, 163, 200, 201, 250, 257]",220.60000000000002
1055,"[74, 76, 163, 200, 250, 257]",198.70000000000002
1056,"[74, 76, 201, 250, 257]",178.5
1057,"[76, 104, 163, 200, 274]",155.1
1058,"[74, 76, 104, 163, 200]",135.0
1059,"[74, 76, 104, 274]",113.0
1060,"[74, 76, 163, 200, 274]",159.9
1061,"[74, 76, 163, 200, 201]",161.70000000000002
1062,"[76, 104, 163, 200, 256, 274]",204.0
1063,"[74, 76, 104, 163, 200, 256]",183.9
1064,"[74, 76, 104, 256, 274]",161.9
1065,"[74, 76, 163, 200, 256, 274]",208.8
1066,"[74, 76, 163, 200, 201, 250, 257]",241.00000000000003
1067,"[74, 76, 104, 163, 200, 274]",175.5
1068,"[74, 76, 104, 163, 200, 256, 274]",224.4
1069,"[263, 46]",52.4
1070,"[46, 196, 230, 263]",140.8
1071,[51],11.9
1072,"[51, 259]",41.8
1073,"[48, 51]",42.5
1074,"[49, 51]",45.6
1075,"[48, 51, 259]",72.4
1076,"[49, 51, 259]",75.5
1077,"[48, 49, 51]",76.2
1078,"[48, 49, 51, 259]",106.10000000000001
1079,[89],46.9
1080,[103],31.7
1081,"[54, 103]",66.0
1082,"[103, 106]",73.8
1083,[260],22.0
1084,[36],21.6
1085,"[35, 36]",48.900000000000006
1086,"[36, 283]",44.400000000000006
1087,"[36, 129]",60.800000000000004
1088,"[35, 36, 283]",71.7
1089,"[35, 36, 129]",88.10000000000001
1090,[30],22.2
1091,"[30, 139]",57.099999999999994
1092,[258],20.1
1093,[54],34.3
1094,[35],27.3
1095,"[35, 283]",50.1
1096,"[35, 41]",49.0
1097,"[35, 129]",66.5
1098,"[35, 41, 129]",88.2
1099,[25],43.3
1100,"[25, 149]",66.3
1101,"[24, 25]",92.1
1102,"[25, 139]",78.19999999999999
1103,"[24, 25, 149]",115.1
1104,"[25, 139, 149]",101.19999999999999
1105,[256],48.9
1106,"[256, 274]",89.4
1107,[193],44.9
1108,"[193, 281]",58.5
1109,"[58, 193]",57.5
1110,"[193, 239]",55.2
1111,"[58, 193, 281]",71.1
1112,"[193, 239, 281]",68.8
1113,"[58, 193, 239]",67.8
1114,"[58, 193, 239, 281]",81.39999999999999
1115,[271],49.4
1116,"[84, 271]",90.4
1117,"[250, 257]",79.3
1118,"[163, 200, 250, 257]",141.8
1119,"[63, 250, 257]",101.5
1120,"[201, 250, 257]",121.6
1121,"[74, 250, 257]",99.69999999999999
1122,"[66, 250, 257]",106.9
1123,"[163, 200, 201, 250, 257]",184.10000000000002
1124,"[74, 163, 200, 250, 257]",162.20000000000002
1125,"[63, 66, 250, 257]",129.1
1126,"[74, 201, 250, 257]",142.0
1127,"[74, 163, 200, 201, 250, 257]",204.50000000000003
1128,[264],30.1
1129,[84],41.0
1130,"[230, 196]",88.4
1131,"[163, 200, 201]",104.8
1132,"[74, 163, 200]",82.9
1133,"[74, 163, 200, 201]",125.19999999999999
1134,[8],39.3
1135,"[8, 148, 164]",88.8
1136,"[8, 15]",51.599999999999994
1137,"[8, 12]",55.5
1138,"[8, 100]",60.5
1139,"[8, 15, 148, 164]",101.1
1140,"[8, 12, 148, 164]",105.0
1141,"[8, 100, 148, 164]",110.0
1142,"[8, 12, 15]",67.8
1143,"[8, 15, 100]",72.8
1144,"[8, 12, 100]",76.7
1145,"[8, 12, 15, 148, 164]",117.3
1146,"[8, 15, 100, 148, 164]",122.3
1147,"[8, 12, 100, 148, 164]",126.2
1148,"[8, 12, 15, 100]",89.0
1149,"[8, 12, 15, 100, 148, 164]",138.5
1150,"[164, 148]",49.5
1151,"[15, 148, 164]",61.8
1152,"[12, 148, 164]",65.7
1153,"[23, 148, 164]",60.3
1154,"[100, 148, 164]",70.7
1155,"[148, 164, 206]",63.9
1156,"[12, 15, 148, 164]",78.0
1157,"[15, 23, 148, 164]",72.6
1158,"[15, 100, 148, 164]",83.0
1159,"[15, 148, 164, 206]",76.2
1160,"[12, 100, 148, 164]",86.9
1161,"[100, 148, 164, 206]",85.10000000000001
1162,"[12, 15, 100, 148, 164]",99.2
1163,"[15, 100, 148, 164, 206]",97.4
1164,[281],13.6
1165,"[239, 281]",23.9
1166,[149],23.0
1167,"[23, 149]",33.8
1168,"[139, 149]",57.9
1169,"[23, 139, 149]",68.69999999999999
1170,[274],40.5
1171,[283],22.8
1172,"[278, 283]",58.099999999999994
1173,[63],22.2
1174,[247],23.5
1175,"[214, 247]",50.6
1176,[41],21.7
1177,"[41, 44]",63.099999999999994
1178,"[41, 42]",46.4
1179,"[41, 42, 44]",87.8
1180,[259],29.9
1181,"[48, 259]",60.5
1182,"[49, 259]",63.6
1183,"[48, 49, 259]",94.2
1184,[106],42.1
1185,[24],48.8
1186,"[24, 204]",71.5
1187,[130],40.9
1188,"[130, 204]",63.599999999999994
1189,[15],12.3
1190,"[15, 23]",23.1
1191,"[15, 100]",33.5
1192,"[15, 206]",26.700000000000003
1193,[48],30.6
1194,[214],27.1
1195,[12],16.2
1196,"[12, 100]",37.4
1197,[58],12.6
1198,"[58, 239]",22.9
1199,[278],35.3
1200,[23],10.8
1201,"[23, 139]",45.7
1202,[177],46.3
1203,[201],42.3
1204,[5],25.0
1205,[204],22.7
1206,[49],33.7
1207,[206],14.4
1208,[44],41.4
1209,"[42, 44]",66.1
1210,[42],24.7
1211,[239],10.3
1212,[139],34.9
